count_point_id,year,count_date,hour,region_id,local_authority_id,road_name,road_type,start_junction_road_name,end_junction_road_name,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,all_motor_vehicles
37731,2016,21/04/2016,12,10,152,A4053,Major,B4101 Butts Rd,A429,3,1202,4,1397
37731,2016,21/04/2016,13,10,152,A4053,Major,B4101 Butts Rd,A429,10,1296,0,1487
37731,2016,21/04/2016,14,10,152,A4053,Major,B4101 Butts Rd,A429,7,1369,1,1568
37731,2016,21/04/2016,15,10,152,A4053,Major,B4101 Butts Rd,A429,9,1538,4,1721
37731,2016,21/04/2016,16,10,152,A4053,Major,B4101 Butts Rd,A429,18,1863,8,2069
37731,2016,21/04/2016,17,10,152,A4053,Major,B4101 Butts Rd,A429,13,1949,5,2121
37731,2016,21/04/2016,18,10,152,A4053,Major,B4101 Butts Rd,A429,4,1535,2,1618
6490,2016,01/07/2016,12,10,152,A4600,Major,B4082 Woodway Lane,Parkway roundabout,7,746,7,867
6490,2016,01/07/2016,13,10,152,A4600,Major,B4082 Woodway Lane,Parkway roundabout,3,854,5,985
6490,2016,01/07/2016,14,10,152,A4600,Major,B4082 Woodway Lane,Parkway roundabout,5,893,8,1004
6490,2016,01/07/2016,15,10,152,A4600,Major,B4082 Woodway Lane,Parkway roundabout,3,838,9,931
6490,2016,01/07/2016,16,10,152,A4600,Major,B4082 Woodway Lane,Parkway roundabout,7,829,5,944
6490,2016,01/07/2016,17,10,152,A4600,Major,B4082 Woodway Lane,Parkway roundabout,1,926,2,1014
6490,2016,01/07/2016,18,10,152,A4600,Major,B4082 Woodway Lane,Parkway roundabout,4,823,4,868
81233,2016,22/09/2016,7,10,152,A45,Major,A429,A444,16,1316,8,1520
81233,2016,22/09/2016,8,10,152,A45,Major,A429,A444,6,1031,11,1227
81233,2016,22/09/2016,9,10,152,A45,Major,A429,A444,1,715,6,967
81233,2016,22/09/2016,10,10,152,A45,Major,A429,A444,3,660,8,900
81233,2016,22/09/2016,11,10,152,A45,Major,A429,A444,3,617,6,814
81233,2016,22/09/2016,12,10,152,A45,Major,A429,A444,3,755,5,957
81233,2016,22/09/2016,13,10,152,A45,Major,A429,A444,7,693,4,861
81233,2016,22/09/2016,14,10,152,A45,Major,A429,A444,7,761,7,952
81233,2016,22/09/2016,15,10,152,A45,Major,A429,A444,4,887,13,1100
81233,2016,22/09/2016,16,10,152,A45,Major,A429,A444,8,978,12,1134
81233,2016,22/09/2016,17,10,152,A45,Major,A429,A444,14,1177,7,1323
81233,2016,22/09/2016,18,10,152,A45,Major,A429,A444,9,1096,8,1209
81233,2016,22/09/2016,7,10,152,A45,Major,A429,A444,11,919,15,1123
81233,2016,22/09/2016,8,10,152,A45,Major,A429,A444,5,1069,7,1277
81233,2016,22/09/2016,9,10,152,A45,Major,A429,A444,3,858,7,1094
81233,2016,22/09/2016,10,10,152,A45,Major,A429,A444,2,665,8,885
81233,2016,22/09/2016,11,10,152,A45,Major,A429,A444,3,616,6,801
81233,2016,22/09/2016,12,10,152,A45,Major,A429,A444,4,633,6,831
16467,2016,27/06/2016,8,10,152,A4600,Major,Longfellow Rd,B4082,6,1061,16,1166
16467,2016,27/06/2016,9,10,152,A4600,Major,Longfellow Rd,B4082,2,600,17,714
16467,2016,27/06/2016,10,10,152,A4600,Major,Longfellow Rd,B4082,5,539,11,650
16467,2016,27/06/2016,11,10,152,A4600,Major,Longfellow Rd,B4082,4,578,14,687
16467,2016,27/06/2016,12,10,152,A4600,Major,Longfellow Rd,B4082,5,594,14,703
16467,2016,27/06/2016,13,10,152,A4600,Major,Longfellow Rd,B4082,7,618,13,714
16467,2016,27/06/2016,14,10,152,A4600,Major,Longfellow Rd,B4082,3,681,13,796
16467,2016,27/06/2016,15,10,152,A4600,Major,Longfellow Rd,B4082,6,745,18,871
16467,2016,27/06/2016,16,10,152,A4600,Major,Longfellow Rd,B4082,6,848,18,950
16467,2016,27/06/2016,17,10,152,A4600,Major,Longfellow Rd,B4082,4,835,15,940
16467,2016,27/06/2016,18,10,152,A4600,Major,Longfellow Rd,B4082,7,663,12,728
16467,2016,27/06/2016,7,10,152,A4600,Major,Longfellow Rd,B4082,3,740,14,886
16467,2016,27/06/2016,8,10,152,A4600,Major,Longfellow Rd,B4082,6,879,17,1009
16467,2016,27/06/2016,9,10,152,A4600,Major,Longfellow Rd,B4082,0,701,18,824
16467,2016,27/06/2016,10,10,152,A4600,Major,Longfellow Rd,B4082,2,617,14,739
16467,2016,27/06/2016,11,10,152,A4600,Major,Longfellow Rd,B4082,3,605,13,723
16467,2016,27/06/2016,12,10,152,A4600,Major,Longfellow Rd,B4082,6,662,13,784
16467,2016,27/06/2016,13,10,152,A4600,Major,Longfellow Rd,B4082,4,663,14,787
16467,2016,27/06/2016,14,10,152,A4600,Major,Longfellow Rd,B4082,6,714,12,826
16467,2016,27/06/2016,15,10,152,A4600,Major,Longfellow Rd,B4082,6,848,16,960
16467,2016,27/06/2016,16,10,152,A4600,Major,Longfellow Rd,B4082,10,1107,14,1227
16446,2016,12/09/2016,8,10,152,A45,Major,B4101,A429,8,1647,17,1896
16446,2016,12/09/2016,9,10,152,A45,Major,B4101,A429,7,1104,10,1376
16446,2016,12/09/2016,10,10,152,A45,Major,B4101,A429,10,827,11,1113
16446,2016,12/09/2016,11,10,152,A45,Major,B4101,A429,2,867,8,1134
16446,2016,12/09/2016,12,10,152,A45,Major,B4101,A429,2,984,7,1229
16446,2016,12/09/2016,13,10,152,A45,Major,B4101,A429,11,964,5,1280
16446,2016,12/09/2016,14,10,152,A45,Major,B4101,A429,4,1001,9,1291
16446,2016,12/09/2016,15,10,152,A45,Major,B4101,A429,3,1233,14,1509
16446,2016,12/09/2016,16,10,152,A45,Major,B4101,A429,15,1361,11,1595
16446,2016,12/09/2016,17,10,152,A45,Major,B4101,A429,17,1413,4,1597
16446,2016,12/09/2016,18,10,152,A45,Major,B4101,A429,7,1297,7,1437
16446,2016,12/09/2016,7,10,152,A45,Major,B4101,A429,13,1308,10,1551
16446,2016,12/09/2016,8,10,152,A45,Major,B4101,A429,10,1219,9,1509
16446,2016,12/09/2016,9,10,152,A45,Major,B4101,A429,4,665,11,927
16446,2016,12/09/2016,10,10,152,A45,Major,B4101,A429,3,781,4,1061
16446,2016,12/09/2016,11,10,152,A45,Major,B4101,A429,3,742,7,991
16446,2016,12/09/2016,12,10,152,A45,Major,B4101,A429,9,941,7,1191
16446,2016,12/09/2016,13,10,152,A45,Major,B4101,A429,7,856,5,1101
37748,2016,22/04/2016,7,10,152,A4053,Major,A429,A4114,8,1683,4,1884
37748,2016,22/04/2016,8,10,152,A4053,Major,A429,A4114,8,1792,10,1992
37748,2016,22/04/2016,9,10,152,A4053,Major,A429,A4114,7,1105,15,1305
58401,2016,29/09/2016,7,10,152,A4600,Major,A428,Longfellow Rd,1,520,20,589
58401,2016,29/09/2016,8,10,152,A4600,Major,A428,Longfellow Rd,4,525,23,610
58401,2016,29/09/2016,9,10,152,A4600,Major,A428,Longfellow Rd,1,419,22,524
58401,2016,29/09/2016,10,10,152,A4600,Major,A428,Longfellow Rd,1,373,21,465
58401,2016,29/09/2016,11,10,152,A4600,Major,A428,Longfellow Rd,6,426,22,541
58401,2016,29/09/2016,12,10,152,A4600,Major,A428,Longfellow Rd,3,429,19,537
58401,2016,29/09/2016,13,10,152,A4600,Major,A428,Longfellow Rd,3,437,26,557
58401,2016,29/09/2016,14,10,152,A4600,Major,A428,Longfellow Rd,4,434,25,543
58401,2016,29/09/2016,15,10,152,A4600,Major,A428,Longfellow Rd,2,441,23,546
58401,2016,29/09/2016,16,10,152,A4600,Major,A428,Longfellow Rd,3,498,25,595
58401,2016,29/09/2016,17,10,152,A4600,Major,A428,Longfellow Rd,9,567,17,647
58401,2016,29/09/2016,18,10,152,A4600,Major,A428,Longfellow Rd,5,571,21,638
58401,2016,29/09/2016,7,10,152,A4600,Major,A428,Longfellow Rd,1,575,16,682
58401,2016,29/09/2016,8,10,152,A4600,Major,A428,Longfellow Rd,3,722,19,828
58401,2016,29/09/2016,9,10,152,A4600,Major,A428,Longfellow Rd,1,513,23,608
58401,2016,29/09/2016,10,10,152,A4600,Major,A428,Longfellow Rd,6,442,22,551
58401,2016,29/09/2016,11,10,152,A4600,Major,A428,Longfellow Rd,8,487,22,600
37748,2016,22/04/2016,10,10,152,A4053,Major,A429,A4114,4,1034,9,1224
37748,2016,22/04/2016,11,10,152,A4053,Major,A429,A4114,3,1173,6,1382
37748,2016,22/04/2016,12,10,152,A4053,Major,A429,A4114,4,1321,8,1517
37748,2016,22/04/2016,13,10,152,A4053,Major,A429,A4114,6,1438,11,1614
37748,2016,22/04/2016,14,10,152,A4053,Major,A429,A4114,4,1519,10,1704
37748,2016,22/04/2016,15,10,152,A4053,Major,A429,A4114,6,1708,6,1872
37748,2016,22/04/2016,16,10,152,A4053,Major,A429,A4114,18,2206,10,2378
37748,2016,22/04/2016,17,10,152,A4053,Major,A429,A4114,12,2189,10,2363
37748,2016,22/04/2016,18,10,152,A4053,Major,A429,A4114,6,1470,4,1541
37748,2016,22/04/2016,7,10,152,A4053,Major,A429,A4114,15,1749,14,2007
37748,2016,22/04/2016,8,10,152,A4053,Major,A429,A4114,7,2097,15,2385
37748,2016,22/04/2016,9,10,152,A4053,Major,A429,A4114,5,1530,12,1814
37748,2016,22/04/2016,10,10,152,A4053,Major,A429,A4114,4,1312,15,1607
37748,2016,22/04/2016,11,10,152,A4053,Major,A429,A4114,5,1435,12,1733
37748,2016,22/04/2016,12,10,152,A4053,Major,A429,A4114,5,1680,14,1959
37748,2016,22/04/2016,13,10,152,A4053,Major,A429,A4114,6,1757,15,2000
37748,2016,22/04/2016,14,10,152,A4053,Major,A429,A4114,14,1833,28,2108
37748,2016,22/04/2016,15,10,152,A4053,Major,A429,A4114,14,2258,19,2516
37748,2016,22/04/2016,16,10,152,A4053,Major,A429,A4114,19,2331,14,2603
37748,2016,22/04/2016,17,10,152,A4053,Major,A429,A4114,11,2189,15,2373
37748,2016,22/04/2016,18,10,152,A4053,Major,A429,A4114,11,1859,10,1963
27708,2016,20/05/2016,7,10,152,A4114,Major,A45(T),B4107,10,1356,4,1576
27708,2016,20/05/2016,8,10,152,A4114,Major,A45(T),B4107,5,1124,4,1336
27708,2016,20/05/2016,9,10,152,A4114,Major,A45(T),B4107,6,745,2,934
27708,2016,20/05/2016,10,10,152,A4114,Major,A45(T),B4107,2,633,9,788
27708,2016,20/05/2016,11,10,152,A4114,Major,A45(T),B4107,5,575,1,736
27708,2016,20/05/2016,12,10,152,A4114,Major,A45(T),B4107,7,898,2,1075
27708,2016,20/05/2016,13,10,152,A4114,Major,A45(T),B4107,7,865,5,1060
27708,2016,20/05/2016,14,10,152,A4114,Major,A45(T),B4107,6,932,9,1112
27708,2016,20/05/2016,15,10,152,A4114,Major,A45(T),B4107,7,1054,6,1207
27708,2016,20/05/2016,16,10,152,A4114,Major,A45(T),B4107,12,1026,3,1174
27708,2016,20/05/2016,17,10,152,A4114,Major,A45(T),B4107,9,1325,5,1427
27708,2016,20/05/2016,18,10,152,A4114,Major,A45(T),B4107,7,869,0,941
27708,2016,20/05/2016,7,10,152,A4114,Major,A45(T),B4107,9,1235,3,1435
27708,2016,20/05/2016,8,10,152,A4114,Major,A45(T),B4107,7,1238,4,1451
27708,2016,20/05/2016,9,10,152,A4114,Major,A45(T),B4107,6,681,7,864
27708,2016,20/05/2016,10,10,152,A4114,Major,A45(T),B4107,3,685,4,883
27708,2016,20/05/2016,11,10,152,A4114,Major,A45(T),B4107,4,931,4,1113
27708,2016,20/05/2016,12,10,152,A4114,Major,A45(T),B4107,11,871,6,1065
27708,2016,20/05/2016,13,10,152,A4114,Major,A45(T),B4107,3,859,6,1020
27708,2016,20/05/2016,14,10,152,A4114,Major,A45(T),B4107,8,961,8,1158
27708,2016,20/05/2016,15,10,152,A4114,Major,A45(T),B4107,8,1188,10,1407
27708,2016,20/05/2016,16,10,152,A4114,Major,A45(T),B4107,10,1388,7,1559
27708,2016,20/05/2016,17,10,152,A4114,Major,A45(T),B4107,5,1397,6,1519
27708,2016,20/05/2016,18,10,152,A4114,Major,A45(T),B4107,11,968,1,1051
38796,2016,05/10/2016,7,10,152,A444,Major,B4109,LA Boundary,10,1468,2,1703
38796,2016,05/10/2016,8,10,152,A444,Major,B4109,LA Boundary,6,1346,3,1615
38796,2016,05/10/2016,9,10,152,A444,Major,B4109,LA Boundary,8,1263,3,1574
38796,2016,05/10/2016,10,10,152,A444,Major,B4109,LA Boundary,6,1084,3,1412
38796,2016,05/10/2016,11,10,152,A444,Major,B4109,LA Boundary,7,1133,1,1404
38796,2016,05/10/2016,12,10,152,A444,Major,B4109,LA Boundary,8,1352,1,1599
38796,2016,05/10/2016,13,10,152,A444,Major,B4109,LA Boundary,7,1223,1,1531
38796,2016,05/10/2016,14,10,152,A444,Major,B4109,LA Boundary,7,1317,2,1653
38796,2016,05/10/2016,15,10,152,A444,Major,B4109,LA Boundary,9,1393,1,1656
38796,2016,05/10/2016,16,10,152,A444,Major,B4109,LA Boundary,16,1596,3,1895
38796,2016,05/10/2016,17,10,152,A444,Major,B4109,LA Boundary,29,2380,2,2728
38796,2016,05/10/2016,18,10,152,A444,Major,B4109,LA Boundary,12,2056,1,2261
38796,2016,05/10/2016,7,10,152,A444,Major,B4109,LA Boundary,11,1772,4,2161
38796,2016,05/10/2016,8,10,152,A444,Major,B4109,LA Boundary,13,1887,1,2252
38796,2016,05/10/2016,9,10,152,A444,Major,B4109,LA Boundary,12,1260,3,1580
38796,2016,05/10/2016,10,10,152,A444,Major,B4109,LA Boundary,8,1092,1,1417
38796,2016,05/10/2016,11,10,152,A444,Major,B4109,LA Boundary,4,1076,0,1382
38796,2016,05/10/2016,12,10,152,A444,Major,B4109,LA Boundary,9,1293,3,1613
38796,2016,05/10/2016,13,10,152,A444,Major,B4109,LA Boundary,6,1096,0,1449
38796,2016,05/10/2016,14,10,152,A444,Major,B4109,LA Boundary,5,1434,3,1724
38796,2016,05/10/2016,15,10,152,A444,Major,B4109,LA Boundary,10,1321,3,1639
74638,2016,05/10/2016,7,10,152,A4053,Major,midpoint,A4600,5,913,6,1086
18006,2016,02/11/2016,7,10,152,A4082,Major,B4110,A428,1,641,1,703
18006,2016,02/11/2016,8,10,152,A4082,Major,B4110,A428,3,706,3,783
74640,2016,06/07/2016,7,10,152,A4053,Major,A4114,A4600,7,1179,6,1351
74640,2016,06/07/2016,8,10,152,A4053,Major,A4114,A4600,12,1715,10,1918
74640,2016,06/07/2016,9,10,152,A4053,Major,A4114,A4600,2,924,7,1116
74640,2016,06/07/2016,10,10,152,A4053,Major,A4114,A4600,10,747,3,928
74640,2016,06/07/2016,11,10,152,A4053,Major,A4114,A4600,5,727,4,927
81233,2016,22/09/2016,13,10,152,A45,Major,A429,A444,4,738,7,974
81233,2016,22/09/2016,14,10,152,A45,Major,A429,A444,5,789,14,1022
81233,2016,22/09/2016,15,10,152,A45,Major,A429,A444,2,936,8,1178
81233,2016,22/09/2016,16,10,152,A45,Major,A429,A444,11,1129,10,1334
81233,2016,22/09/2016,17,10,152,A45,Major,A429,A444,13,1237,6,1398
81233,2016,22/09/2016,18,10,152,A45,Major,A429,A444,3,934,4,1051
74638,2016,05/10/2016,8,10,152,A4053,Major,midpoint,A4600,8,1255,5,1395
74638,2016,05/10/2016,9,10,152,A4053,Major,midpoint,A4600,2,1019,7,1216
74638,2016,05/10/2016,10,10,152,A4053,Major,midpoint,A4600,6,819,4,996
74638,2016,05/10/2016,11,10,152,A4053,Major,midpoint,A4600,14,855,5,1060
18006,2016,02/11/2016,9,10,152,A4082,Major,B4110,A428,1,416,5,502
18006,2016,02/11/2016,10,10,152,A4082,Major,B4110,A428,1,391,1,466
18006,2016,02/11/2016,11,10,152,A4082,Major,B4110,A428,2,375,1,452
18006,2016,02/11/2016,12,10,152,A4082,Major,B4110,A428,3,443,2,533
18006,2016,02/11/2016,13,10,152,A4082,Major,B4110,A428,1,498,1,564
18006,2016,02/11/2016,14,10,152,A4082,Major,B4110,A428,3,607,2,707
18006,2016,02/11/2016,15,10,152,A4082,Major,B4110,A428,7,774,2,899
18006,2016,02/11/2016,16,10,152,A4082,Major,B4110,A428,8,953,1,1080
18006,2016,02/11/2016,17,10,152,A4082,Major,B4110,A428,7,931,1,1027
18006,2016,02/11/2016,18,10,152,A4082,Major,B4110,A428,1,870,2,938
18006,2016,02/11/2016,7,10,152,A4082,Major,B4110,A428,9,1003,2,1134
18006,2016,02/11/2016,8,10,152,A4082,Major,B4110,A428,3,952,3,1072
18006,2016,02/11/2016,9,10,152,A4082,Major,B4110,A428,1,632,1,736
17595,2016,07/09/2016,7,10,152,A4053,Major,A4114,B4101 Butts Rd,21,1621,3,1845
17595,2016,07/09/2016,8,10,152,A4053,Major,A4114,B4101 Butts Rd,5,1683,1,1882
17595,2016,07/09/2016,9,10,152,A4053,Major,A4114,B4101 Butts Rd,6,1162,9,1362
17595,2016,07/09/2016,10,10,152,A4053,Major,A4114,B4101 Butts Rd,7,946,1,1126
17595,2016,07/09/2016,11,10,152,A4053,Major,A4114,B4101 Butts Rd,7,975,2,1154
17595,2016,07/09/2016,12,10,152,A4053,Major,A4114,B4101 Butts Rd,9,1099,1,1282
17595,2016,07/09/2016,13,10,152,A4053,Major,A4114,B4101 Butts Rd,11,1074,1,1256
17595,2016,07/09/2016,14,10,152,A4053,Major,A4114,B4101 Butts Rd,9,1003,6,1172
17595,2016,07/09/2016,15,10,152,A4053,Major,A4114,B4101 Butts Rd,11,1209,2,1376
17595,2016,07/09/2016,16,10,152,A4053,Major,A4114,B4101 Butts Rd,10,1539,8,1709
17595,2016,07/09/2016,17,10,152,A4053,Major,A4114,B4101 Butts Rd,18,1609,3,1752
17595,2016,07/09/2016,18,10,152,A4053,Major,A4114,B4101 Butts Rd,8,1231,0,1312
6491,2016,19/10/2016,7,10,152,A444,Major,A45,A4114 / A4082,12,2601,5,2815
6491,2016,19/10/2016,8,10,152,A444,Major,A45,A4114 / A4082,5,2610,9,2831
6491,2016,19/10/2016,9,10,152,A444,Major,A45,A4114 / A4082,4,1266,13,1533
6491,2016,19/10/2016,10,10,152,A444,Major,A45,A4114 / A4082,2,802,8,1047
6491,2016,19/10/2016,11,10,152,A444,Major,A45,A4114 / A4082,0,789,7,1009
6491,2016,19/10/2016,12,10,152,A444,Major,A45,A4114 / A4082,3,884,11,1158
6491,2016,19/10/2016,13,10,152,A444,Major,A45,A4114 / A4082,7,902,5,1153
6491,2016,19/10/2016,14,10,152,A444,Major,A45,A4114 / A4082,3,1015,12,1293
6491,2016,19/10/2016,15,10,152,A444,Major,A45,A4114 / A4082,11,1275,9,1586
6491,2016,19/10/2016,16,10,152,A444,Major,A45,A4114 / A4082,10,1680,8,2023
6491,2016,19/10/2016,17,10,152,A444,Major,A45,A4114 / A4082,9,1739,10,1982
6491,2016,19/10/2016,18,10,152,A444,Major,A45,A4114 / A4082,4,1395,18,1535
6491,2016,19/10/2016,7,10,152,A444,Major,A45,A4114 / A4082,9,2366,7,2875
74640,2016,06/07/2016,12,10,152,A4053,Major,A4114,A4600,3,854,8,1048
74640,2016,06/07/2016,13,10,152,A4053,Major,A4114,A4600,6,863,7,1027
74640,2016,06/07/2016,14,10,152,A4053,Major,A4114,A4600,4,967,7,1171
74640,2016,06/07/2016,15,10,152,A4053,Major,A4114,A4600,8,1171,6,1361
74640,2016,06/07/2016,16,10,152,A4053,Major,A4114,A4600,18,1600,14,1834
74640,2016,06/07/2016,17,10,152,A4053,Major,A4114,A4600,12,1822,12,2028
74640,2016,06/07/2016,18,10,152,A4053,Major,A4114,A4600,8,1181,12,1293
74640,2016,06/07/2016,7,10,152,A4053,Major,A4114,A4600,15,2344,18,2780
74640,2016,06/07/2016,8,10,152,A4053,Major,A4114,A4600,18,2823,21,3259
74640,2016,06/07/2016,9,10,152,A4053,Major,A4114,A4600,14,2021,24,2432
74640,2016,06/07/2016,10,10,152,A4053,Major,A4114,A4600,10,1770,25,2217
74640,2016,06/07/2016,11,10,152,A4053,Major,A4114,A4600,10,1716,17,2139
74640,2016,06/07/2016,12,10,152,A4053,Major,A4114,A4600,14,1846,15,2239
74640,2016,06/07/2016,13,10,152,A4053,Major,A4114,A4600,15,1993,21,2430
74640,2016,06/07/2016,14,10,152,A4053,Major,A4114,A4600,16,1912,25,2277
74640,2016,06/07/2016,15,10,152,A4053,Major,A4114,A4600,18,2300,27,2676
74640,2016,06/07/2016,16,10,152,A4053,Major,A4114,A4600,18,2884,25,3255
74640,2016,06/07/2016,17,10,152,A4053,Major,A4114,A4600,26,2875,24,3149
74640,2016,06/07/2016,18,10,152,A4053,Major,A4114,A4600,10,1422,11,1558
58401,2016,29/09/2016,12,10,152,A4600,Major,A428,Longfellow Rd,3,466,22,551
58401,2016,29/09/2016,13,10,152,A4600,Major,A428,Longfellow Rd,4,447,22,549
58401,2016,29/09/2016,14,10,152,A4600,Major,A428,Longfellow Rd,4,478,20,585
58401,2016,29/09/2016,15,10,152,A4600,Major,A428,Longfellow Rd,4,511,25,613
58401,2016,29/09/2016,16,10,152,A4600,Major,A428,Longfellow Rd,3,595,25,674
58401,2016,29/09/2016,17,10,152,A4600,Major,A428,Longfellow Rd,5,661,19,729
58401,2016,29/09/2016,18,10,152,A4600,Major,A428,Longfellow Rd,3,545,21,607
74638,2016,05/10/2016,12,10,152,A4053,Major,midpoint,A4600,8,938,9,1132
74638,2016,05/10/2016,13,10,152,A4053,Major,midpoint,A4600,4,938,5,1123
74638,2016,05/10/2016,14,10,152,A4053,Major,midpoint,A4600,5,984,9,1192
74638,2016,05/10/2016,15,10,152,A4053,Major,midpoint,A4600,7,1163,9,1381
74638,2016,05/10/2016,16,10,152,A4053,Major,midpoint,A4600,15,1385,7,1606
74638,2016,05/10/2016,17,10,152,A4053,Major,midpoint,A4600,13,1711,5,1875
74638,2016,05/10/2016,18,10,152,A4053,Major,midpoint,A4600,6,1296,13,1425
74638,2016,05/10/2016,7,10,152,A4053,Major,midpoint,A4600,23,1729,12,2032
74638,2016,05/10/2016,8,10,152,A4053,Major,midpoint,A4600,9,1827,12,2136
74638,2016,05/10/2016,9,10,152,A4053,Major,midpoint,A4600,0,1238,19,1565
74638,2016,05/10/2016,10,10,152,A4053,Major,midpoint,A4600,5,1014,13,1316
74638,2016,05/10/2016,11,10,152,A4053,Major,midpoint,A4600,7,1133,9,1410
74638,2016,05/10/2016,12,10,152,A4053,Major,midpoint,A4600,5,1327,8,1593
74638,2016,05/10/2016,13,10,152,A4053,Major,midpoint,A4600,13,1353,12,1630
74638,2016,05/10/2016,14,10,152,A4053,Major,midpoint,A4600,6,1468,15,1741
74638,2016,05/10/2016,15,10,152,A4053,Major,midpoint,A4600,13,1507,20,1780
74638,2016,05/10/2016,16,10,152,A4053,Major,midpoint,A4600,19,1872,22,2135
74638,2016,05/10/2016,17,10,152,A4053,Major,midpoint,A4600,12,1945,8,2157
74638,2016,05/10/2016,18,10,152,A4053,Major,midpoint,A4600,6,1538,9,1661
16446,2016,12/09/2016,14,10,152,A45,Major,B4101,A429,9,957,5,1227
16446,2016,12/09/2016,15,10,152,A45,Major,B4101,A429,7,1088,6,1284
16446,2016,12/09/2016,16,10,152,A45,Major,B4101,A429,16,1565,13,1763
16446,2016,12/09/2016,17,10,152,A45,Major,B4101,A429,11,1522,7,1646
16446,2016,12/09/2016,18,10,152,A45,Major,B4101,A429,11,1292,7,1426
38796,2016,05/10/2016,16,10,152,A444,Major,B4109,LA Boundary,12,1464,1,1740
38796,2016,05/10/2016,17,10,152,A444,Major,B4109,LA Boundary,6,1572,1,1769
38796,2016,05/10/2016,18,10,152,A444,Major,B4109,LA Boundary,7,1512,4,1648
18006,2016,02/11/2016,10,10,152,A4082,Major,B4110,A428,1,462,3,547
18006,2016,02/11/2016,11,10,152,A4082,Major,B4110,A428,6,484,3,577
18006,2016,02/11/2016,12,10,152,A4082,Major,B4110,A428,3,478,0,553
18006,2016,02/11/2016,13,10,152,A4082,Major,B4110,A428,3,494,2,580
18006,2016,02/11/2016,14,10,152,A4082,Major,B4110,A428,1,538,5,626
18006,2016,02/11/2016,15,10,152,A4082,Major,B4110,A428,1,642,1,729
18006,2016,02/11/2016,16,10,152,A4082,Major,B4110,A428,4,700,3,788
18006,2016,02/11/2016,17,10,152,A4082,Major,B4110,A428,3,701,0,747
18006,2016,02/11/2016,18,10,152,A4082,Major,B4110,A428,1,631,0,668
6491,2016,19/10/2016,8,10,152,A444,Major,A45,A4114 / A4082,10,1878,10,2240
6491,2016,19/10/2016,9,10,152,A444,Major,A45,A4114 / A4082,8,1100,6,1441
6491,2016,19/10/2016,10,10,152,A444,Major,A45,A4114 / A4082,0,823,17,1150
6491,2016,19/10/2016,11,10,152,A444,Major,A45,A4114 / A4082,6,814,8,1113
6491,2016,19/10/2016,12,10,152,A444,Major,A45,A4114 / A4082,4,978,5,1220
6491,2016,19/10/2016,13,10,152,A444,Major,A45,A4114 / A4082,7,1012,11,1255
6491,2016,19/10/2016,14,10,152,A444,Major,A45,A4114 / A4082,8,1067,12,1304
6491,2016,19/10/2016,15,10,152,A444,Major,A45,A4114 / A4082,9,1537,9,1808
6491,2016,19/10/2016,16,10,152,A444,Major,A45,A4114 / A4082,14,2436,13,2646
6491,2016,19/10/2016,17,10,152,A444,Major,A45,A4114 / A4082,23,2490,8,2658
6491,2016,19/10/2016,18,10,152,A444,Major,A45,A4114 / A4082,2,1444,7,1536
16467,2016,27/06/2016,17,10,152,A4600,Major,Longfellow Rd,B4082,7,1085,11,1176
16467,2016,27/06/2016,18,10,152,A4600,Major,Longfellow Rd,B4082,7,873,16,941
27693,2015,28/04/2015,7,10,152,A4053,Major,B4098,B4113,17,1776,6,2060
27693,2015,28/04/2015,8,10,152,A4053,Major,B4098,B4113,9,2373,19,2686
27693,2015,28/04/2015,9,10,152,A4053,Major,B4098,B4113,9,1612,25,1970
27693,2015,28/04/2015,10,10,152,A4053,Major,B4098,B4113,9,1497,24,1843
27693,2015,28/04/2015,11,10,152,A4053,Major,B4098,B4113,4,1367,9,1656
27693,2015,28/04/2015,12,10,152,A4053,Major,B4098,B4113,5,1404,8,1708
27693,2015,28/04/2015,13,10,152,A4053,Major,B4098,B4113,10,1372,15,1646
27693,2015,28/04/2015,14,10,152,A4053,Major,B4098,B4113,11,1570,4,1830
27693,2015,28/04/2015,15,10,152,A4053,Major,B4098,B4113,10,1561,18,1841
27693,2015,28/04/2015,16,10,152,A4053,Major,B4098,B4113,16,2002,13,2290
27693,2015,28/04/2015,17,10,152,A4053,Major,B4098,B4113,18,2060,9,2266
27693,2015,28/04/2015,18,10,152,A4053,Major,B4098,B4113,11,1805,14,1962
27693,2015,28/04/2015,7,10,152,A4053,Major,B4098,B4113,16,691,14,856
27693,2015,28/04/2015,8,10,152,A4053,Major,B4098,B4113,25,1166,5,1442
27693,2015,28/04/2015,9,10,152,A4053,Major,B4098,B4113,6,921,11,1136
27693,2015,28/04/2015,10,10,152,A4053,Major,B4098,B4113,3,841,6,1056
27693,2015,28/04/2015,11,10,152,A4053,Major,B4098,B4113,2,926,3,1107
27693,2015,28/04/2015,12,10,152,A4053,Major,B4098,B4113,6,963,8,1121
27693,2015,28/04/2015,13,10,152,A4053,Major,B4098,B4113,4,957,10,1148
27693,2015,28/04/2015,14,10,152,A4053,Major,B4098,B4113,6,946,24,1207
27693,2015,28/04/2015,15,10,152,A4053,Major,B4098,B4113,12,1157,10,1421
27693,2015,28/04/2015,16,10,152,A4053,Major,B4098,B4113,9,1466,12,1763
27693,2015,28/04/2015,17,10,152,A4053,Major,B4098,B4113,7,1681,5,1845
